""	"a"	"NA"	"NA"	"NA"	"año"	"Primarias"
"2422"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"GASTOS MENORES 03"	"1170525"	"2005"	"No"
"2423"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"GASTOS MENORES 04"	"322642"	"2005"	"No"
"2424"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"GASTOS MENORES 05"	"218637"	"2005"	"No"
"2425"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ARRIENDO LETREROS MONUMENTALES"	"2475231"	"2005"	"No"
"2426"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"GASTOS MENORES 21"	"458526"	"2005"	"No"
"2427"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"GASTOS MENORES 17"	"584307"	"2005"	"No"
"2428"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"GASTOS MENORES 18"	"148071"	"2005"	"No"
"2429"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"GASTOS MENORES 19"	"853498"	"2005"	"No"
"2430"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"TRANSPORTE DE PERSONAS3"	"55000"	"2005"	"No"
"2431"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"GASTOS MENORES 16"	"1844662"	"2005"	"No"
"2432"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"GASTOS MENORES 20"	"486645"	"2005"	"No"
"2433"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"GASTOS MENORES 06"	"167684"	"2005"	"No"
"2434"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"GASTOS MENORES 07"	"50061"	"2005"	"No"
"2435"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"GASTOS MENORES 08"	"503030"	"2005"	"No"
"2436"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"GASTOS MENORES 09"	"203907"	"2005"	"No"
"2437"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"GASTOS MENORES 10"	"187560"	"2005"	"No"
"2438"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"GASTOS MENORES 12"	"1071844"	"2005"	"No"
"2439"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"GASTOS MENORES 13"	"443516"	"2005"	"No"
"2440"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"GASTOS MENORES 14"	"458846"	"2005"	"No"
"2441"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"GASTOS MENORES 15"	"452495"	"2005"	"No"
"2442"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIOS PRESTADO"	"54722"	"2005"	"No"
"2443"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIO PRESTADO"	"80000"	"2005"	"No"
"2444"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIO PRESTADO"	"106666"	"2005"	"No"
"2445"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIO PRESTADO"	"106666"	"2005"	"No"
"2446"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIO PRESTADO"	"186666"	"2005"	"No"
"2447"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIO PRESTADO"	"240000"	"2005"	"No"
"2448"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIO PRESTADO"	"222222"	"2005"	"No"
"2449"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"GASTOS MENORES 11"	"468480"	"2005"	"No"
"2450"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"DIPTICOS Y CALENDARIOS"	"28662402"	"2005"	"No"
"2451"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"PASAJE AEREOS"	"9083548"	"2005"	"No"
"2452"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ARRIENDO DE VEHICULOS"	"190400"	"2005"	"No"
"2453"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"MATERIALES IMPRESOS"	"1847475"	"2005"	"No"
"2454"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"MATERIALES IMPRESOS"	"1842120"	"2005"	"No"
"2455"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIOS TELEFONICOS"	"181024"	"2005"	"No"
"2456"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"BANDERAS PUBLICITAIAS"	"1344700"	"2005"	"No"
"2457"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"AFICHES PUBLICITARIOS"	"760529"	"2005"	"No"
"2458"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIOS DE CIUDADO NOCTURNO"	"283333"	"2005"	"No"
"2459"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"FRANQUEO"	"161704"	"2005"	"No"
"2460"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"PRODUCTOS PUBLICITARIOS"	"34248095"	"2005"	"No"
"2461"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"AFICHES"	"546210"	"2005"	"No"
"2462"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIOS PRESTADOS EN CAMPANA PRESIDENCIAL"	"1111111"	"2005"	"No"
"2463"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"PRODUCTOS DE EVENTOS REDES CIUDADANAS"	"765000"	"2005"	"No"
"2464"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ASESORIA CAMPANA PRESIDENCIAL"	"2200000"	"2005"	"No"
"2465"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"PUBLICIDAD EN PVC"	"3224516"	"2005"	"No"
"2466"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ASESORIA CANDIDATURA PRESIDENCIAL"	"1600000"	"2005"	"No"
"2467"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIO PUBLICITARIOS A CAMPANA"	"1600000"	"2005"	"No"
"2468"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"PRODUCTOS CAMPANA PRESIDENCIAL"	"1500000"	"2005"	"No"
"2469"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIOS DE IMPRESION Y GRABACION"	"1904000"	"2005"	"No"
"2470"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIOS PROFESIONALES PRESTADOS A CAMPANA"	"2200000"	"2005"	"No"
"2471"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIOS PRESTADOS A CANDIDATURA"	"22222"	"2005"	"No"
"2472"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"EXHIBICION DE LETREROS PUBLICITARIO"	"7489595"	"2005"	"No"
"2473"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ARRIENDO DE AMPLIFICACION Y ESCENARIO PARA EVENTO"	"238000"	"2005"	"No"
"2474"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ALOJAMIENTO"	"119000"	"2005"	"No"
"2475"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ARRIENDO DE VEHICULO"	"245559"	"2005"	"No"
"2476"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ARRIENDO DE VEHICULO"	"66997"	"2005"	"No"
"2477"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ARRIENDO DE VEHICULO"	"145180"	"2005"	"No"
"2478"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ARRIENDO DE VEHICULO"	"137445"	"2005"	"No"
"2479"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ARRIENDO DE VEHICULO"	"71400"	"2005"	"No"
"2480"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"POLERAS PUBLICITARIAS"	"1819272"	"2005"	"No"
"2481"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"INSTALACION DE AFICHES"	"1333333"	"2005"	"No"
"2482"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ASESORIA COMUNICACIONAL RADIAL"	"3740000"	"2005"	"No"
"2483"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIOS PRESTADOS"	"555555"	"2005"	"No"
"2484"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"PRODUCCION EVENTO PROVINCIAL DE NUBLE"	"2200000"	"2005"	"No"
"2485"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ARRIENDO TOLDO Y TECHO"	"487900"	"2005"	"No"
"2486"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"PRODUCCION FRASES RADIALES"	"4e+05"	"2005"	"No"
"2487"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"PRODUCCION PERIODISTICA"	"5e+05"	"2005"	"No"
"2488"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIOS PUBLICITARIO"	"833000"	"2005"	"No"
"2489"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ARRIENDO DE EQUIPOS"	"53550"	"2005"	"No"
"2490"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"GASTOS  MENORES 93"	"1787915"	"2005"	"No"
"2491"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIOS DE RESTAURANT"	"246400"	"2005"	"No"
"2492"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"CURSO DE APODERADO DE MESA"	"5e+05"	"2005"	"No"
"2493"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"VOLANTES"	"654500"	"2005"	"No"
"2494"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ARREGLOS FLORALES"	"65000"	"2005"	"No"
"2495"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"CALENDARIOS MURALES"	"23800893"	"2005"	"No"
"2496"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"GAS PRINCIPE DE GALES 70"	"1308"	"2005"	"No"
"2497"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ASESORIA COMPUTACIONAL"	"450000"	"2005"	"No"
"2498"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIO PRESTADO"	"133333"	"2005"	"No"
"2499"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ARRIENDO DE IMPRESORAS"	"141358"	"2005"	"No"
"2500"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"RAMOS FLORALES"	"53550"	"2005"	"No"
"2501"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"GRAFICA"	"250000"	"2005"	"No"
"2502"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"CHAPAS"	"1999200"	"2005"	"No"
"2503"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"PRODUCCCION  FOTOGRAFICA"	"166667"	"2005"	"No"
"2504"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"PRODUCCION RADIAL"	"55556"	"2005"	"No"
"2505"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ARRIENDO DE VEHICULO"	"145656"	"2005"	"No"
"2506"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ARRIENDO DE VEHICULO"	"277032"	"2005"	"No"
"2507"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ARRIENDO DE VEHICULO"	"234192"	"2005"	"No"
"2508"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIO DE RESTAURANT"	"110300"	"2005"	"No"
"2509"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"FOLLETERIA CAMPANA"	"2380000"	"2005"	"No"
"2510"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ARRIENDO DE VEHICULO"	"123597"	"2005"	"No"
"2511"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIOS PRESTADOS A CANDIDATURA"	"822222"	"2005"	"No"
"2512"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIOS PRESTADOS CANDIDATURA PRESIDENCIAL"	"222222"	"2005"	"No"
"2513"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"MATERIALES DE CAMPANA"	"1358886"	"2005"	"No"
"2514"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIO DE RESTAURANT"	"130550"	"2005"	"No"
"2515"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"PRESTACION DE SERVICIOS CAMPANA PRESIDENCIAL"	"408888"	"2005"	"No"
"2516"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ARRIENDO SALA DE EVENTOS"	"120000"	"2005"	"No"
"2517"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIOS PRESTADOS CANDIDATURA"	"66666"	"2005"	"No"
"2518"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ARRIENDO SALAS DE EVENTOS"	"60000"	"2005"	"No"
"2519"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"CALENDARIOS MURALES PUBLICITARIOS"	"23800893"	"2005"	"No"
"2520"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ASESORIA PROFESIONAL PRESTADA EN CAMPANA PRESIDENC"	"7e+05"	"2005"	"No"
"2521"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"MATERIALES PARA CONSTRUCCION DE PALOMAS PUBL"	"15750"	"2005"	"No"
"2522"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIOS DE RESTAURANT"	"114000"	"2005"	"No"
"2523"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"MAQUILLAJE PARA DEBATE"	"111111"	"2005"	"No"
"2524"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"HIMNO CAMPANA PRESIDENCIAL"	"102340"	"2005"	"No"
"2525"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ARRIENDO VARIOS"	"159460"	"2005"	"No"
"2526"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIO DE HOTELERIA"	"334866"	"2005"	"No"
"2527"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ARRIENDO DE EUQIPOS"	"157080"	"2005"	"No"
"2528"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIOS PRESTADOS PARA CAMPANA PRESIDENCIAL"	"5e+05"	"2005"	"No"
"2529"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"INTERESES AL 20012006 SEGUN MANDATO DE CREDITO"	"2050303"	"2005"	"No"
"2530"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ARRIENDO DE ILUMINACION"	"59500"	"2005"	"No"
"2531"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIOS PRESTADOS A CAMPANA PRESIDENCIAL"	"111111"	"2005"	"No"
"2532"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIOS PRESTADOS A CAMPANA PRESIDENCIAL"	"1e+05"	"2005"	"No"
"2533"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"TRANSPORTE DE CARGA"	"59500"	"2005"	"No"
"2534"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"PRODUCCION EVENTO QUINTA NORMAL"	"6718310"	"2005"	"No"
"2535"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIOS PRESTADOS PARA EVENTOS DE CAMPANA"	"874055"	"2005"	"No"
"2536"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ARRIENDO DE VEHICULOO"	"285731"	"2005"	"No"
"2537"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIOS DE TRANSPORTE"	"1e+05"	"2005"	"No"
"2538"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ALOJAMIENTO"	"56000"	"2005"	"No"
"2539"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIOS PRESTADOS A CANDIDATURA SEPTIEMBRE"	"204500"	"2005"	"No"
"2540"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"MONUMENTALES VALDIVIA Y PUERTO MONTT"	"2539301"	"2005"	"No"
"2541"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ARRIENDO LETRERO PUBLICITARIO"	"4651194"	"2005"	"No"
"2542"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"PRODUCTOS PUBLICITARIOS"	"4385436"	"2005"	"No"
"2543"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"PRODUCTOS PUBLICITARIOS"	"2396612"	"2005"	"No"
"2544"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ARRIENDO DE VEHICULO"	"80454"	"2005"	"No"
"2545"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ANIMACION CALLEJERA"	"333333"	"2005"	"No"
"2546"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ARRIENDO VEHICULOS"	"383180"	"2005"	"No"
"2547"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ASESORIA EN RRPP"	"555555"	"2005"	"No"
"2548"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"PUBLICIDA RADIAL OASIS"	"17610296"	"2005"	"No"
"2549"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"IMPRESOS"	"566725"	"2005"	"No"
"2550"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIOS PRETADOS"	"633333"	"2005"	"No"
"2551"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"INSTALACION AFICHES"	"1333333"	"2005"	"No"
"2552"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIOS PRESTADOS"	"633333"	"2005"	"No"
"2553"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"GRAFICAS PVC"	"8341210"	"2005"	"No"
"2554"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"IMPRESION TELA PARA CAMION"	"1912038"	"2005"	"No"
"2555"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"CUENTA TELEFONICA"	"22162"	"2005"	"No"
"2556"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ARRIENDO DE SILLAS"	"23562"	"2005"	"No"
"2557"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ARRIENDO DE EQUIPOS"	"39984"	"2005"	"No"
"2558"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ALIMENTOS"	"89548"	"2005"	"No"
"2559"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"TIMBRES"	"18700"	"2005"	"No"
"2560"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"DISENO Y ELABORAICON ORIGINALES"	"888888"	"2005"	"No"
"2561"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"PEINADO DEBATE"	"111111"	"2005"	"No"
"2562"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"POLERAS PUBLICITARIAS3"	"1457988"	"2005"	"No"
"2563"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ARRIENDO EQUIPOS COMPUTACION"	"65469"	"2005"	"No"
"2564"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIOS PRESTADOS"	"555556"	"2005"	"No"
"2565"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ALOJAMIENTO"	"28000"	"2005"	"No"
"2566"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIOS DE RESTORANT"	"1800000"	"2005"	"No"
"2567"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIOS DE PRODUCCION"	"166666"	"2005"	"No"
"2568"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIOS PRESTADOS EN CAMPANA"	"111111"	"2005"	"No"
"2569"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"CAJA DE TOALLA NOVA"	"19207"	"2005"	"No"
"2570"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ARRIENDO DE BANOS QUIMICOS"	"500990"	"2005"	"No"
"2571"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ALOJAMENTO"	"25000"	"2005"	"No"
"2572"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"INVITACIONES IMPRESAS"	"176120"	"2005"	"No"
"2573"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SUPERVISOR CALL CENTER"	"3e+05"	"2005"	"No"
"2574"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIOS DE CALL CENTER"	"3e+05"	"2005"	"No"
"2575"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"CONFECCION E INST MENSAJES CAMPANA"	"1e+06"	"2005"	"No"
"2576"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIOS ADMINISTRATIVOS"	"777777"	"2005"	"No"
"2577"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIOS DE DIRECCION CREATIVA"	"22080000"	"2005"	"No"
"2578"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ASESORIA CONTABILIDAD ELECTORAL"	"555556"	"2005"	"No"
"2579"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"EXHIBICIONES MONUMENTALES"	"23306663"	"2005"	"No"
"2580"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"CARATULAS CD"	"295596"	"2005"	"No"
"2581"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ASESORIA CAMPANA PRESIDENCIAL"	"555555"	"2005"	"No"
"2582"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ARRIENDO VEHICULO"	"322604"	"2005"	"No"
"2583"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ADHESIVOS PARA VEHICULOS"	"666400"	"2005"	"No"
"2584"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIOS DE RESTAURANT"	"188500"	"2005"	"No"
"2585"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIOS PRESTADOS A CAMPANA PRESIDENCIAL"	"163469"	"2005"	"No"
"2586"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ENMARCACONES"	"189210"	"2005"	"No"
"2587"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIOS DE TRANSPORTE"	"50000"	"2005"	"No"
"2588"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIOS DE TRANSPORTE"	"60000"	"2005"	"No"
"2589"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"MATERIALES PARA PANCARTAS"	"336000"	"2005"	"No"
"2590"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIOS DE CAFETERIA PARA EVENTO DE CAMPANA"	"220000"	"2005"	"No"
"2591"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIOS PRESTADOS A CAMPANA PREISDENCIAL"	"60000"	"2005"	"No"
"2592"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ALOJAMIENTO"	"473300"	"2005"	"No"
"2593"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIOS PARA EL DEBATE PRESIDENCIAL"	"368900"	"2005"	"No"
"2594"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ASESORIA CAMPANA PRESIDENCIAL"	"555555"	"2005"	"No"
"2595"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIOS PRESTADOS A CANDIDATURA PRODUCCION"	"280000"	"2005"	"No"
"2596"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIOS PRESTADOS A CANDIDATURA"	"50000"	"2005"	"No"
"2597"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ANIMACION EVENTOS"	"133333"	"2005"	"No"
"2598"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"AFICHES Y FLYERS"	"714000"	"2005"	"No"
"2599"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ANIMACION COLECTIVA"	"133333"	"2005"	"No"
"2600"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"SERVICIO HOTELERIA"	"107640"	"2005"	"No"
"2601"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"IMPRESOS"	"6850986"	"2005"	"No"
"2602"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"PRESENTACION DE ALVARO HENRIQUEZ"	"2444444"	"2005"	"No"
"2603"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ANIMACION ACTIVIDADES"	"322222"	"2005"	"No"
"2604"	"MICHELLE BACHELET"	"PARTIDO SOCIALISTA DE CHILE"	"ARRIENDO SANITARIOS"	"238000"	"2005"	"No"
