""	"a"	"NA"	"NA"	"NA"	"año"	"Primarias"
"669"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"JORGE ANTONIO BENAVENTE RODRIGUEZ"	"50000"	"2017"	"No"
"670"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"3000"	"2017"	"No"
"671"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"2000"	"2017"	"No"
"672"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"2000"	"2017"	"No"
"673"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"1000"	"2017"	"No"
"674"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"3000"	"2017"	"No"
"675"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"1000"	"2017"	"No"
"676"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"25000"	"2017"	"No"
"677"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"3000"	"2017"	"No"
"678"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"PAULA ELIZABETH LOPEZ ROMERO"	"2500"	"2017"	"No"
"679"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"2000"	"2017"	"No"
"680"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"5000"	"2017"	"No"
"681"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"4000"	"2017"	"No"
"682"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"1000"	"2017"	"No"
"683"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"8000"	"2017"	"No"
"684"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"5000"	"2017"	"No"
"685"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"5000"	"2017"	"No"
"686"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"2000"	"2017"	"No"
"687"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"2000"	"2017"	"No"
"688"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"3000"	"2017"	"No"
"689"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"2000"	"2017"	"No"
"690"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"691"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"3000"	"2017"	"No"
"692"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"6000"	"2017"	"No"
"693"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"2000"	"2017"	"No"
"694"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"2000"	"2017"	"No"
"695"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"2000"	"2017"	"No"
"696"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"5000"	"2017"	"No"
"697"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"2000"	"2017"	"No"
"698"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"4000"	"2017"	"No"
"699"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"2000"	"2017"	"No"
"700"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"701"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"4000"	"2017"	"No"
"702"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"5000"	"2017"	"No"
"703"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"4000"	"2017"	"No"
"704"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"2000"	"2017"	"No"
"705"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"3000"	"2017"	"No"
"706"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"5000"	"2017"	"No"
"707"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"2000"	"2017"	"No"
"708"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"3000"	"2017"	"No"
"709"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"4000"	"2017"	"No"
"710"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"VICTOR MANUEL GUAJARDO ALFARO"	"10000"	"2017"	"No"
"711"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"4000"	"2017"	"No"
"712"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"6000"	"2017"	"No"
"713"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"4000"	"2017"	"No"
"714"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"5000"	"2017"	"No"
"715"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"6000"	"2017"	"No"
"716"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"2000"	"2017"	"No"
"717"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"1000"	"2017"	"No"
"718"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"3000"	"2017"	"No"
"719"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"1000"	"2017"	"No"
"720"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"4000"	"2017"	"No"
"721"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"722"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"5000"	"2017"	"No"
"723"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"2000"	"2017"	"No"
"724"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"5000"	"2017"	"No"
"725"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"2000"	"2017"	"No"
"726"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"2000"	"2017"	"No"
"727"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"1000"	"2017"	"No"
"728"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"1500"	"2017"	"No"
"729"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"5000"	"2017"	"No"
"730"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"2000"	"2017"	"No"
"731"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"8000"	"2017"	"No"
"732"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"733"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"734"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"2000"	"2017"	"No"
"735"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"736"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"1000"	"2017"	"No"
"737"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"20000"	"2017"	"No"
"738"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"4000"	"2017"	"No"
"739"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"6000"	"2017"	"No"
"740"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"2000"	"2017"	"No"
"741"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"4000"	"2017"	"No"
"742"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"2000"	"2017"	"No"
"743"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"2000"	"2017"	"No"
"744"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"4000"	"2017"	"No"
"745"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"PAULA VICTORIA ILLANES FUENTES"	"2500"	"2017"	"No"
"746"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"5000"	"2017"	"No"
"747"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"2000"	"2017"	"No"
"748"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"4000"	"2017"	"No"
"749"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"4500"	"2017"	"No"
"750"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"1000"	"2017"	"No"
"751"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"5000"	"2017"	"No"
"752"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"3000"	"2017"	"No"
"753"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"2000"	"2017"	"No"
"754"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"1500"	"2017"	"No"
"755"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"4000"	"2017"	"No"
"756"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"2000"	"2017"	"No"
"757"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"15000"	"2017"	"No"
"758"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"759"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"6000"	"2017"	"No"
"760"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"5000"	"2017"	"No"
"761"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"JAIME IGNACIO HENRIQUEZ CONTRERAS"	"6000"	"2017"	"No"
"762"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"2000"	"2017"	"No"
"763"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"2000"	"2017"	"No"
"764"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"765"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"500"	"2017"	"No"
"766"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"7000"	"2017"	"No"
"767"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"4000"	"2017"	"No"
"768"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"4000"	"2017"	"No"
"769"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"2000"	"2017"	"No"
"770"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"771"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"2000"	"2017"	"No"
"772"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"5000"	"2017"	"No"
"773"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"4000"	"2017"	"No"
"774"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"1000"	"2017"	"No"
"775"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"2000"	"2017"	"No"
"776"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"5000"	"2017"	"No"
"777"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"3000"	"2017"	"No"
"778"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"4000"	"2017"	"No"
"779"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"780"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"5000"	"2017"	"No"
"781"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"4000"	"2017"	"No"
"782"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"783"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"5000"	"2017"	"No"
"784"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"6000"	"2017"	"No"
"785"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"4000"	"2017"	"No"
"786"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"2000"	"2017"	"No"
"787"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"2000"	"2017"	"No"
"788"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"4000"	"2017"	"No"
"789"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"3000"	"2017"	"No"
"790"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"4000"	"2017"	"No"
"791"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"4000"	"2017"	"No"
"792"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"20000"	"2017"	"No"
"793"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"6000"	"2017"	"No"
"794"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"4000"	"2017"	"No"
"795"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"CHRISTIAN ALEXANDERBEYLE SANDOVAL"	"10000"	"2017"	"No"
"796"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"FRANCISCO JAVIER ARANCIBIA MORENO"	"20000"	"2017"	"No"
"797"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"CRISTIAN RODRIGO SALAZAR VALERIA"	"10000"	"2017"	"No"
"798"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"MARCELO ANDRES BENAVIDES GONZALEZ"	"10000"	"2017"	"No"
"799"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"KARIN NATALI BAEZA VASQUEZ"	"10000"	"2017"	"No"
"800"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"ESTEBAN ALVARO GOMEZCOTORAS"	"80000"	"2017"	"No"
"801"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"HERNAN IGNACIO OCARIZ DIAZ"	"30000"	"2017"	"No"
"802"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"CRISTIAN PABLO RAMIREZ SOTO"	"78000"	"2017"	"No"
"803"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"25000"	"2017"	"No"
"804"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"SANDRA ANDREA GUZMANORTEGA"	"34000"	"2017"	"No"
"805"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"WASHINGTON SERGIO GUERRA MIRANDA"	"10000"	"2017"	"No"
"806"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"807"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"FELIPE VALENZUELA SEPULVEDA"	"40000"	"2017"	"No"
"808"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"1e+05"	"2017"	"No"
"809"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"7002"	"2017"	"No"
"810"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"JAVIER ALONSO PIZARRO BAUERLE"	"2000"	"2017"	"No"
"811"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"JULIA PAULINA VALENZUELA PACI"	"10000"	"2017"	"No"
"812"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"1e+05"	"2017"	"No"
"813"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"20000"	"2017"	"No"
"814"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"MARTIN GONZALO SANZANA CALVET"	"1e+05"	"2017"	"No"
"815"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"MARTIN GONZALO SANZANA CALVET"	"25000"	"2017"	"No"
"816"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"SEBASTIAN IGNACIO FREDES AVENDA¥O"	"60000"	"2017"	"No"
"817"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"CAMILO ALEJANDRO RIFFO QUINTANA"	"20000"	"2017"	"No"
"818"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"MARISOL EUGENIA SEPULVEDA BENAVENTE"	"2e+05"	"2017"	"No"
"819"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"JAVIERA FRANCISCA ASCENCIO DE LA FUENTE"	"10000"	"2017"	"No"
"820"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"DIEGO TOMAS HERRERAMARTINEZ"	"15000"	"2017"	"No"
"821"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"822"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"JOSE ARTURO REYES CASTRO"	"20000"	"2017"	"No"
"823"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"NICOLAS ANDRES GRAUVELOSO"	"1e+05"	"2017"	"No"
"824"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"LUIS EDUARDO SANTA CRUZ GRAU"	"1e+06"	"2017"	"No"
"825"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"LUIS EDUARDO SANTA CRUZ GRAU"	"5e+05"	"2017"	"No"
"826"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"40000"	"2017"	"No"
"827"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"40000"	"2017"	"No"
"828"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"40000"	"2017"	"No"
"829"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"60000"	"2017"	"No"
"830"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"60000"	"2017"	"No"
"831"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"20000"	"2017"	"No"
"832"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"20000"	"2017"	"No"
"833"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"20000"	"2017"	"No"
"834"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"NELSON LOMBARDO MOLINA SEGURA"	"50000"	"2017"	"No"
"835"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"ANDRES IGNACIO ARENAS CARMONA"	"20000"	"2017"	"No"
"836"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"MARCO ANTONIO ALVAREZ GONZALEZ"	"50000"	"2017"	"No"
"837"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"30000"	"2017"	"No"
"838"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"PABLO HUGO ARAVENA WRIGHTON"	"1e+05"	"2017"	"No"
"839"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"OLIVA MARIA-GUADALUPE ALVAREZ PEREIRA"	"1e+05"	"2017"	"No"
"840"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"DARIO SAMY ERGAS BENMAYOR"	"50000"	"2017"	"No"
"841"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"MATIAS GAZITUA MELI"	"25000"	"2017"	"No"
"842"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"PABLO HUGO ARAVENA WRIGHTON"	"1e+05"	"2017"	"No"
"843"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"CARLOS ALBERTO MORALES PEREIRA"	"10000"	"2017"	"No"
"844"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"MARCELA VERONICA APABLAZA SANTIS"	"20000"	"2017"	"No"
"845"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"JAIME ALFREDO WINTERETCHEBERRY"	"25000"	"2017"	"No"
"846"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"GUILLERMO ANDRES PI¥ONES AGUILERA"	"25000"	"2017"	"No"
"847"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"PABLO ANDRES SOTO ARRATE"	"50000"	"2017"	"No"
"848"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"SABRINA ELLESLYE BARRIGA AVILA"	"30000"	"2017"	"No"
"849"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"27000"	"2017"	"No"
"850"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"RICARDO ANDRES SEGOVIA CORTES"	"25000"	"2017"	"No"
"851"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"GONZALO IGNACIO RUBIO SCHWEIZER"	"25000"	"2017"	"No"
"852"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"FERNANDO ECHEVERRIABASCU¥AN"	"50000"	"2017"	"No"
"853"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"JUAN PABLO ARRIAZA ZALA"	"85000"	"2017"	"No"
"854"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"GUSTAVO ELIAS TORO VEGA"	"50000"	"2017"	"No"
"855"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"CECILIA PATRICIA ANTIQUEO HUIRCAPAN"	"25000"	"2017"	"No"
"856"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"MAURICIO BORIS GAJARDO LOPEZ"	"50000"	"2017"	"No"
"857"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"LILIANA GODOY MARTINEZ"	"75000"	"2017"	"No"
"858"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"MARIA JOSE DIAZ NOVA"	"60000"	"2017"	"No"
"859"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"IRENE CAROLINA MONTALDO SEPULVEDA"	"25000"	"2017"	"No"
"860"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"NICOLAS SALVADOR OLEA MARINCOVICH"	"1e+05"	"2017"	"No"
"861"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"GUILLERMO ALFREDO MARTINEZ CORTES"	"25000"	"2017"	"No"
"862"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"CRISTIAN ESTEBAN CABALIN QUIJADA"	"25000"	"2017"	"No"
"863"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"JOAQUIN ALBERTO ARAVENA WRIGHTON"	"50000"	"2017"	"No"
"864"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"ISABEL MARGARITA GUZMAN EGUIGUREN"	"30000"	"2017"	"No"
"865"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"WASHINGTON CAMILO GUERRA MORALES"	"25000"	"2017"	"No"
"866"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"ALEJANDRA ANDREA CARCAMO QUINTANA"	"25000"	"2017"	"No"
"867"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"JUAN RUBEN SOTELO NAVARRO"	"50000"	"2017"	"No"
"868"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"JOSE GABRIEL FERES NAZARALA"	"50000"	"2017"	"No"
"869"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"25000"	"2017"	"No"
"870"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"MARIA CECILIA CENDOYA ULLOA"	"25000"	"2017"	"No"
"871"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"GONZALO ESTANISLAO FALABELLA GARCIA"	"25000"	"2017"	"No"
"872"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	NA	"50000"	"2017"	"No"
"873"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"DANIEL GONZALO ARANCIBIA GUERRA"	"50000"	"2017"	"No"
"874"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"PATRICIA MELISSA JELDES ROJAS"	"25000"	"2017"	"No"
"875"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"LUIS FERNANDO SANHUEZA MONTESINOS"	"1e+05"	"2017"	"No"
"876"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"MARCELA DE LOURDES ROJAS PEREIRA"	"50000"	"2017"	"No"
"877"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"LUIS EDUARDO SANTA CRUZ GRAU"	"50000"	"2017"	"No"
"878"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"CHRISTIAN GERMAN SANCHEZ PONCE"	"30000"	"2017"	"No"
"879"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"RODRIGO CACERES ORTUZAR"	"25000"	"2017"	"No"
"880"	"BEATRIZ SANCHEZ MUÑOZ"	"INDEPENDIENTE"	"FRANCISCO JOSE SAINZLOPEZ"	"50000"	"2017"	"No"
